spotify_id,track_name,artist_name,spotify_release_date,discogs_title,discogs_year
3Wyc7M8twhxeyaC51BcQYb,changes,2Pac,1998-01-01,2Pac - Changes,1998
0YT8MKXuaRdhOnDG9Jm1Dv,frozen,Madonna,2009-09-18,Madonna - Frozen,1998
19nS0wC19g9VrlHCjlNx0L,dragostea din tei,O-Zone,2010-04-30,O-Zone (3) - Dragostea Din Tei,2004
26eOTllWPn7oKuDUJnsJwF,the sweet escape,Gwen Stefani,2006-01-01,Gwen Stefani - The Sweet Escape,2006
3LTMnFa0hhwisyq6ILahyj,sultans of swing,Dire Straits,1978-10-07,ダイアー・ストレイツ* = Dire Straits - 悲しきスルタン = Sultans Of Swing,1978
0RaEqkxeaUFwNhvcD9pAit,joyride - single version,Roxette,2006-10-18,Roxette - Joyride,1991
0WqIKmW4BTrj3eJFmnCKMv,crazy in love (feat. jay-z),Beyoncé,2003-06-23,Beyoncé - Crazy In Love,2003
6mz1fBdKATx6qP4oP1I65G,pony,Ginuwine,1999-10-08,Ginuwine - Pony,1996
5NwkWwfRJaT55hEPtCmJHx,you're the voice,John Farnham,2008-09-19,John Farnham - Collections,2008
6nHqns54LRqDNjeqKDF3v8,glad you came,The Wanted,2011-01-01,The Wanted (5) - Glad You Came (Remixes),2011
0kish3Tobj6Wq0we74343q,always,Bon Jovi,1994-01-01,Bon Jovi - Only Lonely,1985
4uLU6hMCjMI75M1A2tKUQC,never gonna give you up,Rick Astley,1987-11-12,Rick Astley - Never Gonna Give You Up,1987
4Fqm5rqB0WMx0hPOwgRjFr,dreams (will come alive),2 Brothers On The 4th Floor,1994-01-01,2 Brothers On The 4th Floor - Dreams (Will Come Alive),1994
1H5VQuShs4qfwBXyHF0PeH,narcotic - radio edit,Liquido,1998-07-10,Liquido - Narcotic,1998
3bYCGWnZdLQjndiKogqA3G,summer of '69,Bryan Adams,1984-11-05,Bryan Adams - Reckless,1984
6R9bdvExOZiLrwmBkXsPGr,ride wit me,Nelly,2000-06-27,Nelly - Country Grammar,1999
6UaRii9AH6Zss9xNMEQ2M9,love the way you lie,Eminem,2010-06-18,Eminem - Love The Way You Lie,2010
7jley98gCQFueQ5MCaFWIb,all rise,Blue,2001-11-26,Troublesome Blue - Troublesome Blue,1998
27hgsVvT4qBn7FgT6lh7vH,when the rain begins to fall,Jermaine Jackson,2005-02-14,Jermaine Jackson / Pia Zadora - When The Rain Begins To Fall,1984
40dJCw4xU6Bd5ie9rfagNo,everybody wants to rule the world,Tears For Fears,1985-02-25,Tears For Fears - Everybody Wants To Rule The World,1985
0ofMkI3jzmGCElAOgOLeo3,the rhythm of the night,Corona,1994,Corona - The Rhythm Of The Night,1993
4LwU4Vp6od3Sb08CsP99GC,the next episode,Dr. Dre,1999-11-16,Dr. Dre Featuring Snoop Dogg - The Next Episode,1999
6btyEL6NwUa97Nex9cZFvo,pump it,Black Eyed Peas,2005-01-01,The Black Eyed Peas* - Pump It,2005
0ARK753YaiJbpLUk7z5yIM,dilemma,Nelly,2002-06-25,"T.I., Nelly - I’m Serious / Dilemma ",2001
0OaunKfsxkgBvPv68jBbmm,it wasn't me,Shaggy,2008-01-01,Shaggy Featuring Rikrok* - It Wasn't Me,2001
0HEmnAUT8PHznIAAmVXqFJ,faith - remastered,George Michael,1987-10-30,George Michael & Wham! - Last Christmas  (The Original Motion Picture Soundtrack),2019
7qiZfU4dY1lWllzX7mPBI3,shape of you,Ed Sheeran,2017-03-03,Ed Sheeran - Shape Of You,2017
5cqz21gHUmfNgUY0JNzO3G,push the feeling on - mk dub revisited edit,Nightcrawlers,1995,Nightcrawlers - Push The Feeling On (New MK Mixes For '95),1995
5J7iGuzi7Nj8SGvt0TAVzK,the way i are,Timbaland,2007-01-01,Timbaland - The Way I Are,2007
24kGngQeXHt0uhffKpq0zj,don't cha,The Pussycat Dolls,2005-01-01,The Pussycat Dolls - Live From London,2006
0mYPfHvPzoUZJ2puHRyzyf,here without you,3 Doors Down,2002-11-12,3 Doors Down - Away From The Sun,2002
7eGNiGg6SE27VkSrpZMVTD,radioactive,Imagine Dragons,2013-01-01,Imagine Dragons - Hear Me,2012
6hDH3YWFdcUNQjubYztIsG,everybody (backstreet's back) - radio edit,Backstreet Boys,1997-10-09,Backstreet Boys - Singles Collection,1999
3XIEWK1V9n25PS9Vb6axj5,born to be alive - the original,Patrick Hernandez,1978,Remix Machine Starring Patrick Hernandez - Born To Be Alive,1987
74BmnSR6ECVZdXnl0cPY7a,children - radio edit,Robert Miles,2013-03-22,Robert Miles - Children,1996
0dvBxpL7aCjiKMFtsZRsFd,love generation,Bob Sinclar,2011-10-07,Bob Sinclar - Love Generation,2005
7p9dd71JR2ucoAuO1Sy0VZ,when you're gone,Bryan Adams,1998-01-01,Bryan Adams - Pop Collection,2002
2lnzGkdtDj5mtlcOW2yRtG,"whenever, wherever",Shakira,2001-11-13,"Shakira - Whenever, Wherever",2001
1ySwd43oWXbrytN2BD0Mhb,"bailamos - from ""wild wild west""",Enrique Iglesias,1999-01-01,Enrique Iglesias - MP3 Collection (Disc 1),NA
5VGlqQANWDKJFl0MBG3sg2,use somebody,Kings of Leon,2008-09-23,Kings Of Leon - Use Somebody,2008
3qKGvSu1inEZKwYQnMavNA,smack that,Akon,2006,Akon - Smack That,2006
6PypGyiu0Y2lCDBN1XZEnP,everybody hurts,R.E.M.,1992-10-05,R.E.M. - Sampler (Automatic For The People),1992
3Y8WRvVlQHMvtBwaV4TGlJ,hero,Enrique Iglesias,2001,Enrique Iglesias - Hero,2001
28NBmftocOzTPEb6OYA9fW,le freak,CHIC,1978-08-11,Chic - Le Freak ,1978
2VqAEP1yY5T523K7bZtL8a,right now (na na na),Akon,2008-01-01,Akon - Right Now (Na Na Na),2008
66S14BkJDxgkYxLl5DCqOz,i'm gonna be (500 miles),The Proclaimers,2003-09-01,The Proclaimers - The Proclaimers,2002
0lqYRbRiGc5oiCUW51JH5s,beautiful,Akon,2008-01-01,Akon - Freedom (Brazilian Edition),2008
0RmXtDH1cBMGImRrmn5xL6,turn me on,Kevin Lyttle,2004-03-30,South South West / Kevin Lyttle - Thelma / Turn Me On,2002
3850dYVgOFIXJh5U4BFEWH,hung up,Madonna,2005-11-11,Madonna - Hung Up,2005
1yrNoXJopuBtsL5Vj62ESi,englishman in new york,Sting,1994-01-01,Sting - Englishman In New York,1987
1YwNlWLf8auhazSQUDQLFU,enjoy the silence - single mix,Depeche Mode,1990,Depeche Mode - Enjoy The Silence,1990
4bSWx86yHmy6OOMsQPU60F,i'm on fire,Bruce Springsteen,1984,Bruce Springsteen - Born In The USA ,1984
4dzYaReISXJQSL0VQHVGUw,fields of gold,Sting,1993-03-09,Sting - Fields of Gold = Campos de Oro,1993
7sMGwiS4vOMcz86ZY3vKYM,girls just want to have fun,Cyndi Lauper,2007-12-10,Cyndi Lauper - Girls Just Want To Have Fun,1983
0CUEc6T65lrU6rVW3HVYsl,celebration - single version,Kool & The Gang,1999-03-01,Kool & The Gang - Kool & The Gang,1997
79Dl8iYn0PFQG2wqDxPlQU,escape (the pina colada song),Rupert Holmes,2007-01-01,Rupert Holmes - Escape (The Pina Colada Song),1979
0ByMNEPAPpOR5H69DVrTNy,don't stop the music,Rihanna,2008-06-02,Rihanna - Don’t Stop The Music,2007
5BncQXZqKNmcoy6TRN0IYi,dance with somebody - radio version,Mando Diao,2009-01-01,Mando Diao - Dance With Somebody,2009
49X0LAl6faAusYq02PRAY6,lady - hear me tonight,Modjo,2001,Modjo = モヅヨ* - Lady (Hear Me Tonight) = レディ（ヒア • ミー • トゥナィト）,2000
3R2ezKaNvWEvCYoZ0fkxwN,stupidisco (radio edit),Junior Jack,2004-06-21,Juniorjack* - Stupidisco,2004
3AhXZa8sUQht0UEdBJgpGc,like a rolling stone,Bob Dylan,1965-08-30,Bob Dylan - Like A Rolling Stone,1965
5iVokrKeCN1Bje8GlgxtQU,stereo love,Edward Maya,2013-07-15,Edward Maya - Stereo Love (Victor Niglio Remix),2008
6qB7YcFpeBEQa0D6QO482y,"it must have been love - from the film ""pretty woman""",Roxette,1995-10-23,Roxette - The 30 Biggest Hits XXX,2014
1peT7rhuRsVvJVSSd0iXXp,beautiful girls,Sean Kingston,2014-08-29,Sean Kingston - Beautiful Girls,2007
63T7DJ1AFDD6Bn8VzG6JE8,"paint it, black",The Rolling Stones,1966-04-15,"The Rolling Stones - Paint It, Black",1966
0kwENjv9F98MZLPEN3gCQT,gonna make you sweat (everybody dance now),C & C Music Factory,2010-02-26,C & C Music Factory* - Gonna Make You Sweat (Everybody Dance Now),1990
2Lhdl74nwwVGOE2Gv35QuK,cupid's chokehold / breakfast in america,Gym Class Heroes,2005-02-22,Gym Class Heroes - As Cruel As School Children,2009
7qtAgn9mwxygsPOsUDVRRt,survivor,Destiny's Child,2001-01-01,Destiny's Child - Survivor (UK Garage Remix),2000
2V4bv1fNWfTcyRJKmej6Sj,cooler than me - single mix,Mike Posner,2010-08-09,Mike Posner (2) - Cooler Than Me,2010
7v02Sn9vYRQ6pc1lqhnkWY,save tonight,Eagle-Eye Cherry,1997-07-21,Eagle-Eye Cherry - Save Tonight,1997
4mPiTSD96K4Dha1irhqpW3,bend & break,Keane,2004-05-10,Keane - Bend & Break,2004
3jDdpx9PMlfMBS5tOBHFm9,return of the mack,Mark Morrison,1996-04-22,Mark Morrison - Return Of The Mack,1996
2T3jgoAMbBXiMMD8pSc6QL,this is the life,Amy Macdonald,2007-01-01,Amy Macdonald - This Is The Life,2007
5QpaGzWp0hwB5faV8dkbAz,wherever you will go,The Calling,2001,The Calling - Wherever You Will Go,2001
0k2GOhqsrxDTAbFFSdNJjT,temperature,Sean Paul,2005-09-26,Sean Paul - Temperature,2005
6jBUP2KCe821yqf1hiBqPR,broken strings,James Morrison,2008-01-01,James Morrison (2) - Broken Strings,2008
49kjlZP49LMD1MrrcvXDET,for the first time,The Script,2010-09-13,The Script - For The First Time,2010
5zJJjbFWPqjIdTg8v2tcMb,drops of jupiter (tell me),Train,2018-11-09,Train (2) - Drops Of Jupiter (Tell Me),2001
59dLtGBS26x7kc0rHbaPrq,nothin' on you (feat. bruno mars),B.o.B,2010-04-27,B.o.B - B.o.B Presents: The Adventures Of Bobby Ray,2010
5rX6C5QVvvZB7XckETNych,all summer long,Kid Rock,2007-10-09,Kid Rock - All Summer Long,2007
6mYrhCAGWzTdF8QnKuchXM,if i could turn back time,Cher,1989-01-01,Cher - If I Could Turn Back Time,1989
0gmbgwZ8iqyMPmXefof8Yf,how you remind me,Nickelback,2001-09-11,Nickelback - How You Remind Me,2001
46QazXxQS0B31CnbRCy8CV,rock you like a hurricane - 2011,Scorpions,2011-11-07,Scorpions - La Sélection Best Of 3CD,2014
3ZZq9396zv8pcn5GYVhxUi,down under,Men At Work,1981-11-09,Men At Work - Keypunch Operator,1980
0e3yhVeNaTfKIWQRw9U9sY,sacrifice,Elton John,1989-08-29,Elton John - Sacrifice,1989
2vEQ9zBiwbAVXzS2SOxodY,nothing's gonna stop us now,Starship,1987,Starship (2) - Nothing’s Gonna Stop Us Now / It’s Not Over,1987
7e89621JPkKaeDSTQ3avtg,sweet home alabama,Lynyrd Skynyrd,1974-04-15,Lynyrd Skynyrd - Sweet Home Alabama ,1974
2gQaQUhDCNGfBVXTvxAmXQ,shout,Tears For Fears,1985-02-25,Tears For Fears - Shout,1984
1fr92Vupmcs2vgLMFVQ7rd,in the shadows,The Rasmus,2003-03-24,The Rasmus - In The Shadows - Remixed,2003
2CvOqDpQIMw69cCzWqr5yr,halo,Beyoncé,2008,Beyoncé - Halo,2008
3Ud6fFep5ZlXzRWw6Sm8no,walk of life,Dire Straits,1985-05-13,Dire Straits - So Far Away,1985
4kTBakk3h2S678cajDcVTw,latch,Disclosure,2013-06-03,Disclosure (3) - Latch (The Remixes),2012
3NLrRZoMF0Lx6zTlYqeIo4,here without you,3 Doors Down,2002-11-12,3 Doors Down - Away From The Sun,2002
1jDJFeK9x3OZboIAHsY9k2,i'm still standing,Elton John,1983-05-30,Elton John - To Be Continued...,1990
3YBZIN3rekqsKxbJc9FZko,paradise city,Guns N' Roses,1987-07-21,Guns N' Roses - Paradise City,1988
4gphxUgq0JSFv2BCLhNDiE,jailhouse rock,Elvis Presley,1958-03-21,Elvis Presley - Treat Me Nice / Jailhouse Rock,1957
6XUHsYE38CEbYunT983O9G,give a little bit,Supertramp,1977-01-01,Supertramp - Give A Little Bit,1977
1SKPmfSYaPsETbRHaiA18G,somewhere only we know,Keane,2004-05-10,Keane - Somewhere Only We Know,2004
60e5PcqGmlVFQ0HHgUagCJ,i shot the sheriff,The Wailers,2002-01-01,The Wailers - I Shot The Sheriff,1973
0yac0FPhLRH9i9lOng3f81,everybody's changing,Keane,2004-05-10,Keane - Somewhere Only We Know,2004
583xVl0Sbj93uU4ceixgU8,i'm outta love - radio edit,Anastacia,1999,Anastacia - Anastacia,2004
2le9fblYnfoLr9dkZIsJUa,"baby, i love your way",Big Mountain,1994-07-19,"Big Mountain - Baby, I Love Your Way",1994
31DvHUCSioX0JD7B4kZMJ9,money for nothing,Dire Straits,1985-05-13,Dire Straits - Money For Nothing / So Far Away ,1985
12yGwtB2h9NlzeOKYfVYTF,don't matter,Akon,2006,Akon - Konvicted,2022
4S1VYqwfkLit9mKVY3MXoo,forever young,Alphaville,1984-09-27,Alphaville - Forever Young (Special Dance Version),1984
50PeqUz1BjMw9ayNTk5O4d,i've been thinking about you,Londonbeat,1995-11-20,Londonbeat - Londonbeat,1991
3WMbD1OyfKuwWDWMNbPQ4g,daddy cool,Boney M.,1976,Boney M* - Daddy Cool,1976
5vmRQ3zELMLUQPo2FLQ76x,smalltown boy,Bronski Beat,1984-10-15,Bronski Beat - Smalltown Boy,1984
6tXnRSvuNgOq4QcxpIN54r,weather with you,Crowded House,1991-06-24,Crowded House - Weather With You,1991
7GaFYUqP2WdR4KTPk7cXoP,let me love you,Mario,2004-03-15,Mario - Let Me Love You (Album Version),2004
7INi4pMPG4IE0Smx5y4KVf,easy lover,Philip Bailey,1985-03-20,Philip Bailey - Easy Lover (Duet with Phil Collins),1984
1KXrIYY9fvjI0wN4gc4BVN,behind blue eyes,Limp Bizkit,2003-01-01,Limpbizkit* - Behind Blue Eyes,2003
0WkxGnH4I9PcTPAnYnriI9,all 'bout the money,Meja,2014-11-28,Meja - All 'Bout The Money (Remixes),1998
7MTdv6v3vsmQcVfh7eIaks,tripping,Robbie Williams,2005,Robbie Williams - Tripping,2005
4ECNtOnqzxutZkXP4TE3n3,separate ways (worlds apart),Journey,1983-02-22,Journey - Separate Ways (Worlds Apart),1983
6St9lR6dhV2tpCNVz7qfrS,in my head,Jason Derulo,2010-02-26,Jason Derülo* - In My Head,2009
14blxrgE0VWAgv5aF2wWmx,good life,Kanye West,2007-09-11,KanYeWest* - Good Life,2007
1LOZMYF5s8qhW7Rv4w2gun,dreadlock holiday,10cc,1978,10cc - Dreadlock Holiday,1978
303ccTay2FiDTZ9fZ2AdBt,music sounds better with you,Stardust,1998-07-20,Stardust - Music Sounds Better With You,1998
5LeGRlEBxdkIaU2hlCCIA2,can you hear me,Enrique Iglesias,2007,Enrique Iglesias - Can You Hear Me,2008
1dzQoRqT5ucxXVaAhTcT0J,just dance,Lady Gaga,2008-01-01,Lady Gaga - Just Dance,2008
2uNq2hKb4X1S30hBgoywOF,left outside alone,Anastacia,1999,Anastacia - Left Outside Alone,2004
4OSBTYWVwsQhGLF9NHvIbR,rolling in the deep,Adele,2011-01-24,Adele (3) - Rolling In The Deep (Remixes),2010
6RQtvdmW0fnWv1VOKpgYcq,sing hallelujah!,Dr. Alban,1997-06-15,Dr. Alban / Londonbeat - Sing Hallelujah / You Bring On The Sun,1992
7tqhbajSfrz2F7E1Z75ASX,ain't no mountain high enough,Marvin Gaye,1967-08-29,Marvin Gaye & Tammi Terrell - Sin Barreras / Inalterable Amor,1967
4ZExvJvQXPEeYzGU0N3THi,higher love,Steve Winwood,1986-06-30,Steve Winwood - Higher Love,1986
0snPJPxkk0MbTc0xeUvAPt,dancing on the ceiling,Lionel Richie,1986,Lionel Richie - Dancing On The Ceiling,1986
3koCCeSaVUyrRo3N2gHrd8,let's groove,"Earth, Wind & Fire",1981-11-14,"Earth, Wind & Fire - Let""S Groove / Wanna Be With You ",1981
3bNv3VuUOKgrf5hu3YcuRo,someone like you,Adele,2011-01-24,Adele (3) - Live - iTunes Festival London 2010,2010
7ulZJytSQ43kwDjT2AL0LZ,a thousand miles,Vanessa Carlton,2011-01-01,Vanessa Carlton - A Thousand Miles,2001
